test_id,test_no,vehicle_id,impact_family,vehicle_role,damage_face,profile_axis,crush_axis,point_index,dpd_value_mm,s_local_mm,s_vehicle_mm,s_norm,lencnt_mm,damdst_mm,quality_tier,source
1529,8994,1835,side,subject_vehicle,side_unknown,X,Y,5,331.0,945.0,1309.0,0.3,3150.0,364.0,A_ProfileValid,raw_json_with_canonical_fallback
1529,8994,1835,side,subject_vehicle,side_unknown,X,Y,6,86.0,1575.0,1939.0,0.5,3150.0,364.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,1,108.0,-806.0,107.0,-0.5,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,2,159.0,-483.6,429.4,-0.3,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,3,328.0,-161.20000000000005,751.8,-0.10000000000000003,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,4,386.0,161.20000000000005,1074.2,0.10000000000000003,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,5,188.0,483.5999999999999,1396.6,0.29999999999999993,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1524,8995,1829,side,subject_vehicle,side_unknown,X,Y,6,75.0,806.0,1719.0,0.5,1612.0,913.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,1,19.0,-1500.0,-1078.0,-0.5,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,2,59.0,-900.0,-478.0,-0.3,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,3,151.0,-300.0,122.0,-0.1,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,4,355.0,300.0,722.0,0.1,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,5,280.0,900.0,1322.0,0.3,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1534,8996,1840,side,subject_vehicle,side_unknown,X,Y,6,69.0,1500.0,1922.0,0.5,3000.0,422.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,1,21.0,-1495.0,-1306.0,-0.5,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,2,112.0,-897.0,-708.0,-0.3,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,3,105.0,-299.0,-110.0,-0.1,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,4,62.0,299.0,488.0,0.1,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,5,58.0,897.0,1086.0,0.3,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1525,8997,1831,side_impactor,subject_vehicle,side_unknown,X,Y,6,6.0,1495.0,1684.0,0.5,2990.0,189.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,1,-23.0,-1105.0,-1365.0,-0.5,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,2,186.0,-663.0,-923.0,-0.3,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,3,180.0,-221.0,-481.0,-0.1,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,4,179.0,221.0,-39.0,0.1,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,5,175.0,663.0,403.0,0.3,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1539,9001,1846,side_impactor,subject_vehicle,side_unknown,X,Y,6,-35.0,1105.0,845.0,0.5,2210.0,-260.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,1,29.0,-1500.0,-1262.0,-0.5,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,2,48.0,-900.0,-662.0,-0.3,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,3,85.0,-300.0,-62.0,-0.1,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,4,268.0,300.0,538.0,0.1,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,5,270.0,900.0,1138.0,0.3,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1547,9003,1855,side,subject_vehicle,side_unknown,X,Y,6,50.0,1500.0,1738.0,0.5,3000.0,238.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,1,-4.0,-675.0,-650.0,-0.5,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,2,48.0,-405.0,-380.0,-0.3,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,3,180.0,-135.0,-110.0,-0.1,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,4,359.0,135.0,160.0,0.1,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,5,152.0,405.0,430.0,0.3,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1540,9004,1847,side,subject_vehicle,side_unknown,X,Y,6,63.0,675.0,700.0,0.5,1350.0,25.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,1,160.0,-560.0,-560.0,-0.5,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,2,216.0,-336.0,-336.0,-0.3,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,3,229.0,-112.0,-112.0,-0.1,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,4,260.0,112.0,112.0,0.1,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,5,253.0,336.0,336.0,0.3,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1548,9005,1856,frontal_barrier,subject_vehicle,front,Y,X,6,221.0,560.0,560.0,0.5,1120.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,1,1.0,-1575.0,-1709.0,-0.5,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,2,2.0,-945.0,-1079.0,-0.3,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,3,122.0,-315.0,-449.0,-0.1,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,4,135.0,315.0,181.0,0.1,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,5,121.0,945.0,811.0,0.3,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1549,9006,1858,side_impactor,subject_vehicle,side_unknown,X,Y,6,3.0,1575.0,1441.0,0.5,3150.0,-134.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,1,117.0,-550.0,-535.0,-0.5,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,2,158.0,-330.0,-315.0,-0.3,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,3,225.0,-110.0,-95.0,-0.1,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,4,114.0,110.0,125.0,0.1,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,5,40.0,330.0,345.0,0.3,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1550,9007,1859,side,subject_vehicle,side_unknown,X,Y,6,15.0,550.0,565.0,0.5,1100.0,15.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,1,161.0,-950.0,-743.0,-0.5,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,2,187.0,-570.0,-363.0,-0.3,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,3,152.0,-190.0,17.0,-0.1,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,4,197.0,190.0,397.0,0.1,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,5,211.0,570.0,777.0,0.3,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1551,9008,1861,side_impactor,subject_vehicle,side_unknown,X,Y,6,8.0,950.0,1157.0,0.5,1900.0,207.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,1,140.0,-842.0,-842.0,-0.5,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,2,371.0,-505.2,-505.2,-0.3,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,3,449.0,-168.39999999999998,-168.39999999999998,-0.09999999999999999,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,4,457.0,168.39999999999998,168.39999999999998,0.09999999999999999,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,5,374.0,505.20000000000005,505.20000000000005,0.30000000000000004,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1552,9009,1862,frontal_barrier,subject_vehicle,front,Y,X,6,70.0,842.0,842.0,0.5,1684.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,1,97.0,-682.5,-682.5,-0.5,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,2,84.0,-409.5,-409.5,-0.3,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,3,112.0,-136.5,-136.5,-0.1,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,4,139.0,136.5,136.5,0.1,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,5,166.0,409.5,409.5,0.3,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1553,9010,1863,frontal_barrier,subject_vehicle,front,Y,X,6,146.0,682.5,682.5,0.5,1365.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,1,380.0,-836.0,-836.0,-0.5,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,2,426.0,-501.6,-501.6,-0.3,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,3,456.0,-167.20000000000005,-167.20000000000005,-0.10000000000000003,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,4,487.0,167.20000000000005,167.20000000000005,0.10000000000000003,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,5,518.0,501.5999999999999,501.5999999999999,0.29999999999999993,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1554,9011,1864,frontal_barrier,subject_vehicle,front,Y,X,6,535.0,836.0,836.0,0.5,1672.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,1,393.0,-774.0,-774.0,-0.5,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,2,481.0,-464.4,-464.4,-0.3,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,3,512.0,-154.79999999999995,-154.79999999999995,-0.09999999999999996,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,4,529.0,154.79999999999995,154.79999999999995,0.09999999999999996,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,5,528.0,464.4000000000001,464.4000000000001,0.30000000000000004,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1561,9012,1871,frontal_barrier,subject_vehicle,front,Y,X,6,392.0,774.0,774.0,0.5,1548.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,1,5.0,-1575.0,-1872.0,-0.5,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,2,17.0,-945.0,-1242.0,-0.3,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,3,83.0,-315.0,-612.0,-0.1,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,4,165.0,315.0,18.0,0.1,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,5,104.0,945.0,648.0,0.3,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1562,9013,1873,side_impactor,subject_vehicle,side_unknown,X,Y,6,12.0,1575.0,1278.0,0.5,3150.0,-297.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,1,44.0,-575.0,-177.0,-0.5,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,2,230.0,-345.0,53.0,-0.3,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,3,409.0,-115.0,283.0,-0.1,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,4,327.0,115.0,513.0,0.1,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,5,173.0,345.0,743.0,0.3,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1565,9014,1877,side,subject_vehicle,side_unknown,X,Y,6,49.0,575.0,973.0,0.5,1150.0,398.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,1,8.0,-1150.0,-1299.0,-0.5,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,2,211.0,-690.0,-839.0,-0.3,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,3,229.0,-230.0,-379.0,-0.1,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,4,227.0,230.0,81.0,0.1,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,5,196.0,690.0,541.0,0.3,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1566,9015,1879,side_impactor,subject_vehicle,side_unknown,X,Y,6,17.0,1150.0,1001.0,0.5,2300.0,-149.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,1,47.0,-1350.0,-1258.0,-0.5,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,2,69.0,-810.0,-718.0,-0.3,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,3,102.0,-270.0,-178.0,-0.1,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,4,382.0,270.0,362.0,0.1,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,5,142.0,810.0,902.0,0.3,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1567,9016,1880,side,subject_vehicle,side_unknown,X,Y,6,100.0,1350.0,1442.0,0.5,2700.0,92.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,1,399.0,-745.0,-745.0,-0.5,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,2,378.0,-447.0,-447.0,-0.3,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,3,383.0,-149.0,-149.0,-0.1,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,4,378.0,149.0,149.0,0.1,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,5,383.0,447.0,447.0,0.3,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1575,9029,1888,frontal_barrier,subject_vehicle,front,Y,X,6,413.0,745.0,745.0,0.5,1490.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,1,366.0,-520.0,-520.0,-0.5,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,2,445.0,-312.0,-312.0,-0.3,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,3,440.0,-104.0,-104.0,-0.1,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,4,422.0,104.0,104.0,0.1,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,5,389.0,312.0,312.0,0.3,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1580,9030,1895,frontal_barrier,subject_vehicle,front,Y,X,6,328.0,520.0,520.0,0.5,1040.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,1,83.0,-550.0,-495.0,-0.5,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,2,221.0,-330.0,-275.0,-0.3,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,3,325.0,-110.0,-55.0,-0.1,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,4,217.0,110.0,165.0,0.1,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,5,84.0,330.0,385.0,0.3,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1581,9031,1896,side,subject_vehicle,side_unknown,X,Y,6,-19.0,550.0,605.0,0.5,1100.0,55.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,1,106.0,-1050.0,-788.0,-0.5,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,2,197.0,-630.0,-368.0,-0.3,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,3,222.0,-210.0,52.0,-0.1,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,4,246.0,210.0,472.0,0.1,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,5,242.0,630.0,892.0,0.3,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1582,9032,1898,side_impactor,subject_vehicle,side_unknown,X,Y,6,40.0,1050.0,1312.0,0.5,2100.0,262.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,1,172.0,-514.0,-1059.0,-0.5,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,2,187.0,-308.4,-853.4,-0.3,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,3,176.0,-102.80000000000001,-647.8,-0.1,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,4,173.0,102.79999999999995,-442.20000000000005,0.09999999999999995,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,5,172.0,308.4,-236.60000000000002,0.3,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1586,9033,1902,frontal_barrier,subject_vehicle,front,Y,X,6,170.0,514.0,-31.0,0.5,1028.0,-545.0,A_ProfileValid,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,1,1.0,-1350.0,-1572.0,-0.5,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,2,18.0,-810.0,-1032.0,-0.3,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,3,82.0,-270.0,-492.0,-0.1,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,4,194.0,270.0,48.0,0.1,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,5,7.0,810.0,588.0,0.3,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1583,9034,1899,side,subject_vehicle,side_unknown,X,Y,6,-29.0,1350.0,1128.0,0.5,2700.0,-222.0,B_ProfilePartial,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,1,231.0,-750.0,-750.0,-0.5,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,2,302.0,-450.0,-450.0,-0.3,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,3,296.0,-150.0,-150.0,-0.1,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,4,279.0,150.0,150.0,0.1,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,5,271.0,450.0,450.0,0.3,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1589,9035,1906,frontal_barrier,subject_vehicle,front,Y,X,6,314.0,750.0,750.0,0.5,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,1,12.0,-1350.0,-1511.0,-0.5,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,2,165.0,-810.0,-971.0,-0.3,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,3,152.0,-270.0,-431.0,-0.1,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,4,137.0,270.0,109.0,0.1,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,5,48.0,810.0,649.0,0.3,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1588,9036,1905,side_impactor,subject_vehicle,side_unknown,X,Y,6,-11.0,1350.0,1189.0,0.5,2700.0,-161.0,A_ProfileValid,raw_json_with_canonical_fallback
1592,9044,1909,side,subject_vehicle,side_unknown,X,Y,1,33.0,-1425.0,-1273.0,-0.5,2850.0,152.0,A_ProfileValid,raw_json_with_canonical_fallback
1592,9044,1909,side,subject_vehicle,side_unknown,X,Y,2,44.0,-855.0,-703.0,-0.3,2850.0,152.0,A_ProfileValid,raw_json_with_canonical_fallback
1592,9044,1909,side,subject_vehicle,side_unknown,X,Y,3,111.0,-285.0,-133.0,-0.1,2850.0,152.0,A_ProfileValid,raw_json_with_canonical_fallback
