test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
1795,9486,2156,2,side_impactor,subject_vehicle,A_ProfileValid,FORD,EXPLORER,2016,UTILITY VEHICLE,09LPEW2,1,297.0,2850.0,-365.0,238.0,27.0,19.0,238.0,195.0,168.0,-15.0,238.0,125.2,157.30924956912102,356820.0,1.900958466453674,0.1529552715654952,0.053986197931020066,0.5651397977394408,0.06342451874366768,0.12056737588652482,0.035843719694517724,-0.14475510608764625,"{""a_pillar_base_asym_delta"": 1.0, ""delta_1"": 2.0, ""delta_10"": 3.0, ""delta_11"": 2.0, ""delta_12"": -1.0, ""delta_13"": 0.0, ""delta_14"": -6.0, ""delta_15"": 69.0, ""delta_16"": 2.0, ""delta_17"": 20.0, ""delta_18"": 2.0, ""delta_19"": 4.0, ""delta_2"": -11.0, ""delta_20"": 1.0, ""delta_21"": 112.0, ""delta_3"": null, ""delta_4"": 4.0, ""delta_5"": 0.0, ""delta_6"": 15.0, ""delta_7"": -1.0, ""delta_8"": 2.0, ""delta_9"": -11.0, ""door_leading_lower_asym_delta"": -16.0, ""door_leading_upper_asym_delta"": -4.0, ""door_trailing_lower_asym_delta"": -1.0, ""door_trailing_upper_asym_delta"": -13.0, ""firewall_side_asym_delta"": 75.0, ""front_bumper_left_delta"": 1.0, ""front_bumper_right_delta"": 4.0, ""front_engine_block_delta"": 112.0, ""front_engine_front_delta"": -11.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 69.0, ""front_firewall_right_delta"": -6.0, ""front_left_right_asym_delta"": -3.0, ""front_left_right_bumper_asymmetry"": -3.0, ""front_structural_delta"": 1.0, ""front_structural_delta_median"": 1.0, ""front_total_length_shortening"": 2.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 2.0}",2.0,1.0,-3.0,,61.56,closingSpeed,17.1,331885.35000000003,2270.0,2014.0,5043.0,1974.0,2864.0,2270.0,61.56,0.0,270.0,0.0,61.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
1869,9513,2245,2,side_impactor,subject_vehicle,A_ProfileValid,JEEP,RENEGADE,2016,UTILITY VEHICLE,10LPEW2,1,297.0,1900.0,243.0,118.0,-47.0,118.0,26.0,80.0,65.0,-116.0,118.0,41.5,81.31113084934928,78850.0,2.8433734939759034,-0.22650602409638554,-0.1198285241887143,0.4480075453902381,0.02341986455981941,0.06659142212189616,0.010492276034816525,0.11459561424192408,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 31.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -18.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": -18.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 18.0, ""front_left_right_bumper_asymmetry"": 18.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 31.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 31.0}",31.0,0.0,18.0,,61.63,closingSpeed,17.119444444444444,234899.9155362654,1603.0,1387.0,4241.0,1772.0,2570.0,1152.0,61.63,0.0,270.0,0.0,-23.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
2980,10964,3551,2,side_impactor,subject_vehicle,A_ProfileValid,NISSAN,MAXIMA,2020,FOUR DOOR SEDAN,10LPEW2,1,297.0,1854.0,-253.0,277.0,66.0,273.0,227.0,227.0,225.0,61.0,273.0,203.10000000000002,215.5228526166077,376547.4,1.3638601674052189,-0.04972919743968487,-0.011652622523801144,0.3780587275693312,0.10925228617536312,0.1490048413125336,0.04130378029549821,-0.10318107667210441,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 11.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -7.0, ""delta_2"": 0.0, ""delta_20"": 29.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 29.0, ""front_bumper_right_delta"": -7.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 36.0, ""front_left_right_bumper_asymmetry"": 36.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 11.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 11.0}",11.0,0.0,36.0,,61.76,closingSpeed,17.155555555555555,265764.717037037,1806.0,1615.0,4904.0,1859.0,2772.0,1206.0,61.76,0.0,270.0,0.0,1361.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
2555,10170,3041,2,side_impactor,subject_vehicle,A_ProfileValid,AUDI,Q5,2018,UTILITY VEHICLE,10LPAS2,1,297.0,3300.0,-194.0,184.0,-1.0,6.0,178.0,167.0,85.0,8.0,178.0,87.9,115.64298508772592,290070.0,2.0932878270762227,0.17121729237770195,0.08011465466583235,0.7084585659081151,0.04643423137876387,0.09720021130480719,0.03289672897164465,-0.08329755259768142,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.83,closingSpeed,17.175,314744.326875,2134.0,1879.0,4658.0,1893.0,2823.0,1477.0,61.83,0.0,270.0,0.0,168.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
408,7650,492,2,side_impactor,subject_vehicle,A_ProfileValid,FORD,F250 PICKUP,2012,4 DOOR PICKUP,10LPAW3,1,297.0,3000.0,91.0,411.0,43.0,229.0,411.0,342.0,281.0,42.0,411.0,261.1,289.5145937599692,783300.0,1.5741095365760245,-0.00019149751053236308,0.006183043326852927,0.47763095048559145,0.128494094488189,0.20226377952755906,0.0613727564821791,0.028976277662792548,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,62.06,closingSpeed,17.23888888888889,480093.14319444454,3231.0,2975.0,6281.0,2032.0,3985.0,1873.0,62.06,0.0,270.0,0.0,528.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3766,15384,4525,2,side_impactor,subject_vehicle,A_ProfileValid,BMW,i4,2024,FOUR DOOR SEDAN,,0,297.0,2700.0,-79.0,129.0,8.0,95.0,89.0,129.0,39.0,2.0,129.0,71.4,83.83555331719353,192780.0,1.80672268907563,-0.08123249299719888,-0.045175965122891265,0.5639097744360902,0.03882544861337684,0.0701468189233279,0.021894049969949342,-0.032999164578111945,"{""a_pillar_base_asym_delta"": 19.0, ""delta_1"": 3.0, ""delta_10"": -10.0, ""delta_11"": -16.0, ""delta_12"": -19.0, ""delta_13"": 0.0, ""delta_14"": -17.0, ""delta_15"": -4.0, ""delta_16"": 1.0, ""delta_17"": 48.0, ""delta_18"": -53.0, ""delta_19"": 1.0, ""delta_2"": -2.0, ""delta_20"": 4.0, ""delta_21"": 74.0, ""delta_3"": -2.0, ""delta_4"": 1.0, ""delta_5"": 0.0, ""delta_6"": -5.0, ""delta_7"": -16.0, ""delta_8"": -19.0, ""delta_9"": -7.0, ""door_leading_lower_asym_delta"": -11.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": -6.0, ""door_trailing_upper_asym_delta"": 12.0, ""firewall_side_asym_delta"": 13.0, ""front_bumper_left_delta"": 4.0, ""front_bumper_right_delta"": 1.0, ""front_engine_block_delta"": 74.0, ""front_engine_front_delta"": -2.0, ""front_firewall_center_delta"": -2.0, ""front_firewall_left_delta"": -4.0, ""front_firewall_right_delta"": -17.0, ""front_left_right_asym_delta"": 3.0, ""front_left_right_bumper_asymmetry"": 3.0, ""front_structural_delta"": -2.0, ""front_structural_delta_median"": -2.0, ""front_total_length_shortening"": 3.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 3.0}",3.0,-2.0,3.0,,53.23,closingSpeed,14.78611111111111,247378.80604552463,2263.0,2059.0,4788.0,1839.0,2858.0,1610.0,53.23,0.0,270.0,0.0,281.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
2578,10181,3068,2,side_impactor,subject_vehicle,A_ProfileValid,NISSAN,ARMADA,2018,UTILITY VEHICLE,09LPEW2,1,297.0,3000.0,-91.0,180.0,-5.0,100.0,146.0,143.0,177.0,35.0,177.0,116.2,129.3978361488321,348600.0,1.549053356282272,0.16308089500860584,0.06387447367660887,0.5657175183858193,0.058216432865731464,0.09018036072144289,0.032934055930076256,-0.034320196115406376,"{""a_pillar_base_asym_delta"": -8.0, ""delta_1"": 12.0, ""delta_10"": -3.0, ""delta_11"": 0.0, ""delta_12"": 8.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": -17.0, ""delta_16"": 0.0, ""delta_17"": 25.0, ""delta_18"": 8.0, ""delta_19"": 4.0, ""delta_2"": -10.0, ""delta_20"": 17.0, ""delta_21"": 107.0, ""delta_3"": null, ""delta_4"": 12.0, ""delta_5"": 0.0, ""delta_6"": 4.0, ""delta_7"": 10.0, ""delta_8"": -1.0, ""delta_9"": 24.0, ""door_leading_lower_asym_delta"": 6.0, ""door_leading_upper_asym_delta"": -12.0, ""door_trailing_lower_asym_delta"": 3.0, ""door_trailing_upper_asym_delta"": 25.0, ""firewall_side_asym_delta"": -17.0, ""front_bumper_left_delta"": 17.0, ""front_bumper_right_delta"": 4.0, ""front_engine_block_delta"": 107.0, ""front_engine_front_delta"": -10.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -17.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 13.0, ""front_left_right_bumper_asymmetry"": 13.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 12.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 12.0}",12.0,0.0,13.0,,62.01,closingSpeed,17.224999999999998,411078.7159374999,2771.0,2517.0,5303.0,1996.0,3075.0,1617.0,62.01,0.0,270.0,0.0,269.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3581,14459,4291,2,side_impactor,subject_vehicle,A_ProfileValid,LEXUS,GX 460,2023,UTILITY VEHICLE,09LPEW2,1,297.0,2700.0,-239.0,191.0,7.0,145.0,163.0,191.0,64.0,-4.0,191.0,112.9,132.81829693231276,304830.0,1.691762621789194,-0.11603188662533215,-0.04750669655773261,0.5529387671513414,0.0616602949208083,0.10431458219552157,0.03409436745569986,-0.09789064099938562,"{""a_pillar_base_asym_delta"": 10.0, ""delta_1"": -3.0, ""delta_10"": 21.0, ""delta_11"": -38.0, ""delta_12"": -10.0, ""delta_13"": 0.0, ""delta_14"": -7.0, ""delta_15"": -11.0, ""delta_16"": 1.0, ""delta_17"": 34.0, ""delta_18"": -22.0, ""delta_19"": -3.0, ""delta_2"": -7.0, ""delta_20"": 15.0, ""delta_21"": 90.0, ""delta_3"": 10.0, ""delta_4"": -1.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 27.0, ""delta_8"": 30.0, ""delta_9"": 23.0, ""door_leading_lower_asym_delta"": 27.0, ""door_leading_upper_asym_delta"": 1.0, ""door_trailing_lower_asym_delta"": -59.0, ""door_trailing_upper_asym_delta"": -7.0, ""firewall_side_asym_delta"": -4.0, ""front_bumper_left_delta"": 15.0, ""front_bumper_right_delta"": -3.0, ""front_engine_block_delta"": 90.0, ""front_engine_front_delta"": -7.0, ""front_firewall_center_delta"": 10.0, ""front_firewall_left_delta"": -11.0, ""front_firewall_right_delta"": -7.0, ""front_left_right_asym_delta"": 18.0, ""front_left_right_bumper_asymmetry"": 18.0, ""front_structural_delta"": -5.0, ""front_structural_delta_median"": -5.0, ""front_total_length_shortening"": -3.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -3.0}",-3.0,-5.0,18.0,,61.88,closingSpeed,17.18888888888889,382027.0662962963,2586.0,2355.0,4883.0,1831.0,2792.0,1417.0,61.88,0.0,270.0,0.0,120.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
2896,10780,3445,2,side_impactor,subject_vehicle,A_ProfileValid,JEEP,GRAND CHEROKEE,2019,UTILITY VEHICLE,10LPAS2,1,297.0,3150.0,-199.0,155.0,-44.0,-22.0,122.0,152.0,126.0,-8.0,152.0,70.4,105.21216659683422,221760.0,2.2017045454545454,0.5355113636363636,0.20856029301277235,0.6508264462809917,0.03687794656888423,0.08119434258774227,0.024001142911567217,-0.08223140495867769,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,62.07,closingSpeed,17.241666666666667,341866.3298611111,2300.0,2046.0,4840.0,1909.0,2920.0,1585.0,62.07,0.0,270.0,0.0,238.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3023,10995,3604,2,side_impactor,subject_vehicle,A_ProfileValid,NISSAN,KICKS,2020,UTILITY VEHICLE,10LPAS2,1,297.0,2400.0,-283.0,210.0,32.0,160.0,187.0,181.0,182.0,-28.0,187.0,142.4,159.59824560439253,341760.0,1.4747191011235954,-0.0175561797752809,-0.0141629685582098,0.5602240896358543,0.08298368298368299,0.12237762237762238,0.04648945825416414,-0.13211951447245565,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.92,closingSpeed,17.2,204869.19999999998,1385.0,1223.0,4284.0,1716.0,2619.0,1134.0,61.92,0.0,270.0,0.0,-71.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3488,15376,4164,2,side_impactor,subject_vehicle,A_ProfileValid,AUDI,A3,2023,FOUR DOOR SEDAN,,0,297.0,1800.0,-162.0,149.0,32.0,148.0,149.0,130.0,148.0,111.0,149.0,129.3,133.8517837012268,232740.0,1.1523588553750965,0.03905645784996133,0.022097988381533838,0.4001778568252557,0.07223463687150838,0.08324022346368715,0.028906702171790814,-0.07203201422854602,"{""a_pillar_base_asym_delta"": 14.0, ""delta_1"": 2.0, ""delta_10"": -6.0, ""delta_11"": -2.0, ""delta_12"": -14.0, ""delta_13"": 0.0, ""delta_14"": -13.0, ""delta_15"": -22.0, ""delta_16"": 5.0, ""delta_17"": 43.0, ""delta_18"": 7.0, ""delta_19"": 6.0, ""delta_2"": 1.0, ""delta_20"": -2.0, ""delta_21"": 110.0, ""delta_3"": 0.0, ""delta_4"": 4.0, ""delta_5"": 0.0, ""delta_6"": 1.0, ""delta_7"": -8.0, ""delta_8"": -8.0, ""delta_9"": 4.0, ""door_leading_lower_asym_delta"": -9.0, ""door_leading_upper_asym_delta"": -4.0, ""door_trailing_lower_asym_delta"": 4.0, ""door_trailing_upper_asym_delta"": 12.0, ""firewall_side_asym_delta"": -9.0, ""front_bumper_left_delta"": -2.0, ""front_bumper_right_delta"": 6.0, ""front_engine_block_delta"": 110.0, ""front_engine_front_delta"": 1.0, ""front_firewall_center_delta"": 0.0, ""front_firewall_left_delta"": -22.0, ""front_firewall_right_delta"": -13.0, ""front_left_right_asym_delta"": -8.0, ""front_left_right_bumper_asymmetry"": -8.0, ""front_structural_delta"": -1.0, ""front_structural_delta_median"": -1.0, ""front_total_length_shortening"": 2.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 2.0}",2.0,-1.0,-8.0,,52.8,closingSpeed,14.666666666666666,181016.0,1683.0,1511.0,4498.0,1790.0,2630.0,1113.0,52.8,0.0,270.0,0.0,-84.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3628,15389,4351,2,side_impactor,subject_vehicle,A_ProfileValid,KIA,CARNIVAL,2024,MINIVAN,,0,297.0,2400.0,-176.0,178.0,4.0,172.0,178.0,176.0,177.0,3.0,178.0,141.3,157.21672938971858,339120.0,1.259731068648266,0.004246284501061571,0.0013838521749337418,0.4655674102812803,0.07089814350225791,0.08931259407927747,0.033007865064096795,-0.06828322017458778,"{""a_pillar_base_asym_delta"": 8.0, ""delta_1"": -4.0, ""delta_10"": -1.0, ""delta_11"": 1.0, ""delta_12"": -8.0, ""delta_13"": 0.0, ""delta_14"": -11.0, ""delta_15"": -22.0, ""delta_16"": 12.0, ""delta_17"": 21.0, ""delta_18"": -18.0, ""delta_19"": 1.0, ""delta_2"": 5.0, ""delta_20"": 1.0, ""delta_21"": 113.0, ""delta_3"": -1.0, ""delta_4"": 1.0, ""delta_5"": 0.0, ""delta_6"": 3.0, ""delta_7"": 9.0, ""delta_8"": 9.0, ""delta_9"": 11.0, ""door_leading_lower_asym_delta"": 6.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": 2.0, ""door_trailing_upper_asym_delta"": 2.0, ""firewall_side_asym_delta"": -11.0, ""front_bumper_left_delta"": 1.0, ""front_bumper_right_delta"": 1.0, ""front_engine_block_delta"": 113.0, ""front_engine_front_delta"": 5.0, ""front_firewall_center_delta"": -1.0, ""front_firewall_left_delta"": -22.0, ""front_firewall_right_delta"": -11.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -4.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -4.0}",-4.0,0.0,0.0,,53.12,closingSpeed,14.755555555555555,239499.06172839503,2200.0,2029.0,5155.0,1993.0,3089.0,1382.0,53.12,0.0,270.0,0.0,37.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
3267,11386,3892,2,side_impactor,subject_vehicle,A_ProfileValid,LEXUS,IS300,2021,FOUR DOOR SEDAN,10LPEW2,1,297.0,1850.0,-190.0,251.0,27.0,251.0,228.0,209.0,206.0,99.0,251.0,191.4,203.1585587662996,354090.0,1.3113897596656217,-0.024294670846394983,0.002136502997655843,0.3931987247608927,0.10752808988764045,0.14101123595505619,0.04227990781979486,-0.08076514346439957,"{""a_pillar_base_asym_delta"": null, ""delta_1"": 7.0, ""delta_10"": null, ""delta_11"": null, ""delta_12"": null, ""delta_13"": null, ""delta_14"": null, ""delta_15"": null, ""delta_16"": null, ""delta_17"": null, ""delta_18"": null, ""delta_19"": -10.0, ""delta_2"": null, ""delta_20"": 40.0, ""delta_21"": null, ""delta_3"": null, ""delta_4"": null, ""delta_5"": null, ""delta_6"": null, ""delta_7"": null, ""delta_8"": null, ""delta_9"": null, ""door_leading_lower_asym_delta"": null, ""door_leading_upper_asym_delta"": null, ""door_trailing_lower_asym_delta"": null, ""door_trailing_upper_asym_delta"": null, ""firewall_side_asym_delta"": null, ""front_bumper_left_delta"": 40.0, ""front_bumper_right_delta"": -10.0, ""front_engine_block_delta"": null, ""front_engine_front_delta"": null, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": null, ""front_firewall_right_delta"": null, ""front_left_right_asym_delta"": 50.0, ""front_left_right_bumper_asymmetry"": 50.0, ""front_structural_delta"": 15.0, ""front_structural_delta_median"": 15.0, ""front_total_length_shortening"": 7.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 7.0}",7.0,15.0,50.0,,62.36,closingSpeed,17.322222222222223,280255.46345679014,1868.0,1716.0,4705.0,1780.0,2803.0,1356.0,62.36,0.0,270.0,0.0,51.0,0.0,27.0,,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
