test_no,model_year,make,model,body_style,crash_type,crash_type_rule,test_config_code,test_config_label,impact_speed_value,impact_speed_unit,load_cell_barrier_family,load_cell_barrier_classification_id,load_cell_barrier_config_version,test_weight_kg,curb_weight_kg,length_mm,width_mm,wheelbase_mm,vax_crush_distance_mm
10685,2019,CADILLAC,XT4,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.32,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1832.0,1653.0,4650.0,1865.0,2775.0,330.0
10687,2019,KIA,FORTE,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1355.0,1268.0,4638.0,1770.0,2700.0,296.0
10701,2019,CHEVROLET,SILVERADO 1500,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2378.0,0.0,5944.0,2030.0,3754.0,375.0
10703,2019,TOYOTA,RAV4,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.23,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1637.0,1536.0,4589.0,1823.0,2686.0,325.0
10707,2019,CHEVROLET,SILVERADO 1500,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.23,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2346.0,2165.0,5882.0,2034.0,3748.0,372.0
10711,2019,NISSAN,KICKS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.47,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1276.0,1190.0,4281.0,1736.0,2624.0,336.0
10715,2019,FORD,F250 CREW CAB,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2927.0,2748.0,6347.0,2020.0,4061.0,283.0
10717,2019,INFINITI,QX50,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.72,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1836.0,1744.0,4690.0,1900.0,2790.0,384.0
10720,2019,LEXUS,UX 200,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.4,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1607.0,1506.0,4492.0,1799.0,2644.0,316.0
10723,2019,RAM,1500 QUAD,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2485.0,2329.0,5818.0,2033.0,3577.0,389.0
10734,2019,RAM,1500 CREW,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2423.0,1744.0,5918.0,2040.0,3675.0,416.0
10738,2019,CHEVROLET,BLAZER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1926.0,1749.0,4855.0,1950.0,2863.0,320.0
10765,2019,KIA,NIRO,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.87,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1511.0,1424.0,4349.0,1795.0,2699.0,288.0
10766,2019,CHEVROLET,CRUZE,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.36,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1386.0,1289.0,4659.0,1787.0,2701.0,309.0
10772,2019,NISSAN,ALTIMA,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1577.0,1463.0,4900.0,1836.0,2818.0,169.0
10773,2019,HONDA,CR-V,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.25,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1587.0,1501.0,4567.0,1842.0,2660.0,308.0
10777,2019,FORD,F150 SUPERCAB,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.53,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2276.0,2097.0,5879.0,2031.0,3679.0,348.0
10779,2019,JEEP,GRAND CHEROKEE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.45,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2224.0,2048.0,4830.0,1919.0,2921.0,335.0
10791,2019,FORD,F250 SUPERCAB,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.35,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2906.0,2725.0,6059.0,2028.0,3759.0,383.0
10817,2019,FORD,RANGER,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.87,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2092.0,1914.0,5350.0,1865.0,3220.0,404.0
10821,2019,AUDI,Q3,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.39,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1942.0,1760.0,4484.0,1819.0,2682.0,320.0
10828,2019,AUDI,e-tron,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.49,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2807.0,2624.0,4907.0,1938.0,2931.0,194.0
10829,2019,CHEVROLET,MALIBU,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.38,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1523.0,1417.0,4930.0,1860.0,2829.0,344.0
10834,2020,MITSUBISHI,ECLIPSE CROSS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.39,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1568.0,1491.0,4402.0,1808.0,2666.0,334.0
10838,2020,KIA,TELLURIDE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.48,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2044.0,1944.0,4994.0,1949.0,2900.0,357.0
10846,2020,SUBARU,LEGACY,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.59,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1673.0,1587.0,4826.0,1836.0,2751.0,356.0
10911,2020,SUBARU,OUTBACK,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.54,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1830.0,1652.0,4839.0,1824.0,2730.0,350.0
10916,2020,VOLVO,XC40 T4,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.3,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1805.0,1681.0,4448.0,1875.0,2710.0,329.0
10922,2020,CADILLAC,XT6,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.95,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2190.0,2013.0,5050.0,1955.0,2865.0,362.0
10923,2020,SUBARU,WRX,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1584.0,1497.0,4598.0,1721.0,2651.0,342.0
10927,2020,NISSAN,VERSA,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.11,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1259.0,1173.0,4489.0,1725.0,2620.0,250.0
10928,2020,JEEP,RENEGADE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.02,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1545.0,1455.0,4230.0,1805.0,2575.0,327.0
10960,2020,NISSAN,MAXIMA,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.5,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1728.0,1614.0,4904.0,1859.0,2772.0,433.0
10967,2020,FORD,ESCAPE HYBRID,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.36,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1762.0,1647.0,4588.0,1808.0,2709.0,280.0
10969,2020,HYUNDAI,ACCENT,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.47,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1240.0,1150.0,4385.0,1710.0,2578.0,303.0
10973,2020,MAZDA,MAZDA3,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.05,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1474.0,1387.0,4616.0,1800.0,2720.0,264.0
10975,2020,HYUNDAI,VENUE,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.25,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1275.0,1192.0,4040.0,1780.0,2520.0,313.0
10980,2020,VOLVO,XC60 T5,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.03,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1947.0,1814.0,4664.0,1901.0,2851.0,309.0
10983,2019,AUDI,A6,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.46,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2029.0,1824.0,4910.0,1875.0,2930.0,320.0
10984,2020,MAZDA,CX-30,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1507.0,1420.0,4399.0,1770.0,2648.0,263.0
10987,2020,KIA,SOUL,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.23,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1401.0,1310.0,4200.0,1800.0,2604.0,321.0
10989,2020,HYUNDAI,PALISADE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.7,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1994.0,1895.0,4958.0,1944.0,2904.0,349.0
10991,2020,GMC,ACADIA,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.26,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2049.0,1866.0,4932.0,1875.0,2860.0,358.0
10996,2020,NISSAN,KICKS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.49,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1310.0,1223.0,4297.0,1736.0,2623.0,314.0
10997,2020,VOLKSWAGEN,PASSAT,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.39,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1627.0,1504.0,4918.0,1794.0,2802.0,359.0
11045,2020,VOLVO,S60,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1798.0,1690.0,4764.0,1852.0,2875.0,312.0
11050,2020,HYUNDAI,SONATA,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.42,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1547.0,1432.0,4903.0,1831.0,2840.0,331.0
11051,2020,FORD,EXPLORER HYBRID,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.53,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2437.0,1718.0,5052.0,1982.0,3020.0,308.0
11054,2020,BUICK,ENCORE GX,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1517.0,1386.0,4345.0,1773.0,2593.0,313.0
11063,2020,KIA,STINGER,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1812.0,1699.0,4832.0,1816.0,2908.0,330.0
11067,2020,CHRYSLER,PACIFICA HYBRID,MINIVAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2344.0,2279.0,5173.0,2021.0,3091.0,338.0
11069,2020,NISSAN,SENTRA,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1475.0,1375.0,4637.0,1806.0,2713.0,297.0
11072,2020,NISSAN,LEAF PLUS,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1863.0,1770.0,4480.0,1773.0,2701.0,282.0
11076,2020,TOYOTA,TACOMA,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1970.0,1790.0,5380.0,1805.0,3253.0,251.0
11078,2021,KIA,SELTOS,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.52,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1436.0,1342.0,4367.0,1768.0,2634.0,328.0
11082,2020,CADILLAC,CT5,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.61,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1785.0,1684.0,4919.0,1809.0,2945.0,333.0
11128,2020,NISSAN,TITAN,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.5,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2710.0,2529.0,5792.0,2008.0,3558.0,436.0
11136,2020,DODGE,CHALLENGER,TWO DOOR COUPE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1838.0,1741.0,5037.0,1917.0,2956.0,398.0
11148,2020,NISSAN,LEAF,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.36,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1692.0,1770.0,4491.0,1773.0,2700.0,333.0
11154,2020,TOYOTA,HIGHLANDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.13,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1998.0,1878.0,4946.0,1909.0,2855.0,366.0
11159,2020,RAM,1500 CLASSIC CREW,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.0,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2602.0,2423.0,5836.0,2014.0,3569.0,431.0
11161,2020,VOLKSWAGEN,ATLAS CROSS SPORT,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.67,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2049.0,1870.0,4961.0,1979.0,5969.0,320.0
11266,2020,RAM,2500,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,3105.0,2926.0,6045.0,2010.0,3785.0,547.0
11269,2021,KIA,K5,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.38,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1549.0,1433.0,4905.0,1895.0,2852.0,345.0
11290,2021,FORD,TRANSIT CONNECT,VAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.14,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1985.0,1819.0,4868.0,1804.0,3068.0,316.0
11294,2020,TESLA,MODEL Y,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.59,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2064.0,1988.0,4721.0,1855.0,2886.0,184.0
11344,2021,NISSAN,ROGUE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1644.0,1535.0,4650.0,1830.0,2704.0,330.0
11349,2021,CHEVROLET,TAHOE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.12,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2638.0,2458.0,5334.0,1999.0,3060.0,351.0
11353,2021,ACURA,TLX,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1770.0,1685.0,4946.0,1915.0,2875.0,305.0
11358,2021,CADILLAC,XT6,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2139.0,1960.0,5052.0,1877.0,2863.0,284.0
11359,2021,NISSAN,MAXIMA,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1741.0,1631.0,4898.0,1859.0,2768.0,376.0
11375,2021,MERCEDES,GLE CLASS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.84,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2268.0,2137.0,4925.0,1932.0,2990.0,294.0
11381,2021,MERCEDES,C-CLASS,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1738.0,1592.0,4690.0,1797.0,2838.0,300.0
11384,2021,MERCEDES,GLB CLASS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1784.0,1662.0,4618.0,1807.0,2828.0,300.0
11385,2021,LEXUS,IS300,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1796.0,1721.0,4705.0,1780.0,2803.0,386.0
11387,2021,GENESIS,GV80,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.32,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2215.0,2103.0,4943.0,1933.0,2958.0,354.0
11395,2021,FORD,BRONCO SPORT,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1750.0,1574.0,4380.0,1830.0,2670.0,323.0
11398,2021,TOYOTA,PRIUS PRIME,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.37,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1629.0,1545.0,4624.0,1753.0,2700.0,332.0
11487,2021,BUICK,ENVISION,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1871.0,1692.0,4639.0,1861.0,2779.0,366.0
11489,2021,TOYOTA,SIENNA HYBRID,MINIVAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.31,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2196.0,2063.0,5174.0,2004.0,3070.0,297.0
11494,2021,FORD,F150 SUPERCREW,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2310.0,2128.0,5883.0,2056.0,3704.0,334.0
11498,2021,BMW,3 SERIES,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.91,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1669.0,1598.0,4705.0,1830.0,2851.0,326.0
11577,2021,HYUNDAI,ELANTRA,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1358.0,1269.0,4681.0,1835.0,2720.0,288.0
11582,2021,KIA,SORENTO,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.25,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1800.0,1685.0,4823.0,1944.0,2820.0,376.0
11586,2021,TOYOTA,PRIUS,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.31,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1471.0,1400.0,4487.0,1778.0,2696.0,297.0
